,year,name,percent,gender
211870,1962,Adrian,7.2e-05,girl
211871,1962,Annetta,7.2e-05,girl
211872,1962,Ina,7.2e-05,girl
211873,1962,Myrtle,7.2e-05,girl
211874,1962,Machelle,7.1e-05,girl
211875,1962,Merri,7.1e-05,girl
211876,1962,Tia,7.1e-05,girl
211877,1962,Hannah,7.1e-05,girl
211878,1962,Lilly,7.1e-05,girl
211879,1962,Lisha,7.1e-05,girl
211880,1962,Melonie,7.1e-05,girl
211881,1962,Romona,7.1e-05,girl
211882,1962,Rowena,7.1e-05,girl
211883,1962,Roxie,7.1e-05,girl
211884,1962,Earlene,7e-05,girl
211885,1962,Louisa,7e-05,girl
211886,1962,Suzanna,7e-05,girl
211887,1962,Twyla,7e-05,girl
211888,1962,Camilla,7e-05,girl
211889,1962,Clarice,7e-05,girl
211890,1962,Esperanza,7e-05,girl
211891,1962,Joanie,7e-05,girl
211892,1962,Lindy,7e-05,girl
211893,1962,Richard,7e-05,girl
211894,1962,Daria,6.9e-05,girl
211895,1962,Ester,6.9e-05,girl
211896,1962,Juana,6.9e-05,girl
211897,1962,Jacki,6.9e-05,girl
211898,1962,Dottie,6.8e-05,girl
211899,1962,Kyle,6.8e-05,girl
211900,1962,Reva,6.8e-05,girl
211901,1962,Josefina,6.8e-05,girl
211902,1962,Portia,6.8e-05,girl
211903,1962,Sherrill,6.8e-05,girl
211904,1962,Venita,6.8e-05,girl
211905,1962,Carmella,6.7e-05,girl
211906,1962,Debbra,6.7e-05,girl
211907,1962,Delphine,6.7e-05,girl
211908,1962,Marisol,6.7e-05,girl
211909,1962,Rona,6.7e-05,girl
211910,1962,Sabra,6.7e-05,girl
211911,1962,Cassie,6.7e-05,girl
211912,1962,Willa,6.7e-05,girl
211913,1962,Cathi,6.6e-05,girl
211914,1962,Corinna,6.6e-05,girl
211915,1962,Evangeline,6.6e-05,girl
211916,1962,Joleen,6.6e-05,girl
211917,1962,Nona,6.6e-05,girl
211918,1962,Adrianne,6.6e-05,girl
211919,1962,Alecia,6.6e-05,girl
211920,1962,Krystal,6.6e-05,girl
211921,1962,Leesa,6.6e-05,girl
211922,1962,Randy,6.6e-05,girl
211923,1962,Brooke,6.5e-05,girl
211924,1962,Cathrine,6.5e-05,girl
211925,1962,Beverley,6.5e-05,girl
211926,1962,Renea,6.5e-05,girl
211927,1962,Risa,6.5e-05,girl
211928,1962,Aretha,6.4e-05,girl
211929,1962,Barbra,6.4e-05,girl
211930,1962,Harriett,6.4e-05,girl
211931,1962,Scarlett,6.4e-05,girl
211932,1962,Celestine,6.4e-05,girl
211933,1962,Gwyn,6.4e-05,girl
211934,1962,Mable,6.4e-05,girl
211935,1962,Mark,6.4e-05,girl
211936,1962,Thea,6.4e-05,girl
211937,1962,Deeann,6.3e-05,girl
211938,1962,Kandi,6.3e-05,girl
211939,1962,Marilee,6.3e-05,girl
211940,1962,Marti,6.3e-05,girl
211941,1962,Francesca,6.3e-05,girl
211942,1962,Jewell,6.3e-05,girl
211943,1962,Rosita,6.3e-05,girl
211944,1962,Shiela,6.3e-05,girl
211945,1962,Cherrie,6.2e-05,girl
211946,1962,Evette,6.2e-05,girl
211947,1962,Mabel,6.2e-05,girl
211948,1962,Shanna,6.2e-05,girl
211949,1962,Lanette,6.2e-05,girl
211950,1962,Retha,6.2e-05,girl
211951,1962,Angelita,6.1e-05,girl
211952,1962,Candi,6.1e-05,girl
211953,1962,Cecile,6.1e-05,girl
211954,1962,Nan,6.1e-05,girl
211955,1962,Aleta,6.1e-05,girl
211956,1962,Jerrie,6.1e-05,girl
211957,1962,Lise,6.1e-05,girl
211958,1962,Melva,6.1e-05,girl
211959,1962,Ronna,6.1e-05,girl
211960,1962,Jaime,6e-05,girl
211961,1962,Juliette,6e-05,girl
211962,1962,Marty,6e-05,girl
211963,1962,Sadie,6e-05,girl
211964,1962,Consuelo,6e-05,girl
211965,1962,Darci,6e-05,girl
211966,1962,Katheryn,6e-05,girl
211967,1962,Madelyn,6e-05,girl
211968,1962,Nanci,6e-05,girl
211969,1962,Adriene,5.9e-05,girl
211970,1962,Angelique,5.9e-05,girl
211971,1962,Charles,5.9e-05,girl
211972,1962,Earnestine,5.9e-05,girl
211973,1962,Janel,5.9e-05,girl
211974,1962,Jannette,5.9e-05,girl
211975,1962,Jonna,5.9e-05,girl
211976,1962,Moira,5.9e-05,girl
211977,1962,Monika,5.9e-05,girl
211978,1962,Tommie,5.9e-05,girl
211979,1962,Beatriz,5.9e-05,girl
211980,1962,Kenneth,5.9e-05,girl
211981,1962,Lily,5.9e-05,girl
211982,1962,Nettie,5.9e-05,girl
211983,1962,Ora,5.9e-05,girl
211984,1962,Shirlene,5.9e-05,girl
211985,1962,Alyson,5.8e-05,girl
211986,1962,Bettie,5.8e-05,girl
211987,1962,Dawne,5.8e-05,girl
211988,1962,Leisha,5.8e-05,girl
211989,1962,Loria,5.8e-05,girl
211990,1962,Bette,5.8e-05,girl
211991,1962,Charisse,5.8e-05,girl
211992,1962,Glynis,5.8e-05,girl
211993,1962,Leilani,5.8e-05,girl
211994,1962,May,5.8e-05,girl
211995,1962,Ruthann,5.8e-05,girl
211996,1962,Zina,5.8e-05,girl
211997,1962,Angeline,5.7e-05,girl
211998,1962,Catharine,5.7e-05,girl
211999,1962,Earline,5.7e-05,girl
212000,1963,Lisa,0.028189,girl
212001,1963,Mary,0.020908,girl
212002,1963,Susan,0.0171,girl
212003,1963,Karen,0.016345,girl
212004,1963,Linda,0.013942,girl
212005,1963,Donna,0.012775,girl
212006,1963,Patricia,0.012754,girl
212007,1963,Lori,0.012027,girl
212008,1963,Sandra,0.010866,girl
212009,1963,Cynthia,0.010862,girl
212010,1963,Kimberly,0.010683,girl
212011,1963,Tammy,0.010657,girl
212012,1963,Deborah,0.010595,girl
212013,1963,Pamela,0.010357,girl
212014,1963,Brenda,0.009861,girl
212015,1963,Laura,0.009313,girl
212016,1963,Barbara,0.009197,girl
212017,1963,Teresa,0.009038,girl
212018,1963,Sharon,0.008953,girl
212019,1963,Elizabeth,0.008848,girl
212020,1963,Debra,0.008719,girl
212021,1963,Julie,0.008204,girl
212022,1963,Nancy,0.008183,girl
212023,1963,Cheryl,0.007573,girl
212024,1963,Robin,0.007257,girl
212025,1963,Michelle,0.007235,girl
212026,1963,Denise,0.007093,girl
212027,1963,Kathleen,0.00682,girl
212028,1963,Christine,0.006734,girl
212029,1963,Angela,0.006679,girl
212030,1963,Diane,0.006643,girl
212031,1963,Kelly,0.006316,girl
212032,1963,Carol,0.006286,girl
212033,1963,Kathy,0.006145,girl
212034,1963,Tina,0.006119,girl
212035,1963,Jennifer,0.005918,girl
212036,1963,Cindy,0.005579,girl
212037,1963,Theresa,0.005552,girl
212038,1963,Kim,0.005372,girl
212039,1963,Janet,0.005366,girl
212040,1963,Debbie,0.005252,girl
212041,1963,Paula,0.005103,girl
212042,1963,Maria,0.004937,girl
212043,1963,Rebecca,0.004727,girl
212044,1963,Rhonda,0.004705,girl
212045,1963,Margaret,0.00468,girl
212046,1963,Laurie,0.004664,girl
212047,1963,Tracy,0.004565,girl
212048,1963,Sherry,0.004559,girl
212049,1963,Sheila,0.00438,girl
212050,1963,Jacqueline,0.004302,girl
212051,1963,Dawn,0.004234,girl
212052,1963,Catherine,0.004172,girl
212053,1963,Amy,0.004139,girl
212054,1963,Connie,0.004108,girl
212055,1963,Carolyn,0.004092,girl
212056,1963,Ann,0.004014,girl
212057,1963,Terri,0.003875,girl
212058,1963,Michele,0.003777,girl
212059,1963,Wendy,0.003694,girl
212060,1963,Melissa,0.003681,girl
212061,1963,Diana,0.003678,girl
212062,1963,Janice,0.003558,girl
212063,1963,Stephanie,0.003433,girl
212064,1963,Suzanne,0.00343,girl
212065,1963,Beth,0.003357,girl
212066,1963,Cathy,0.003181,girl
212067,1963,Jill,0.003173,girl
212068,1963,Valerie,0.003104,girl
212069,1963,Judy,0.003087,girl
212070,1963,Annette,0.003037,girl
212071,1963,Leslie,0.002949,girl
212072,1963,Lynn,0.002932,girl
212073,1963,Renee,0.002908,girl
212074,1963,Jane,0.002901,girl
212075,1963,Wanda,0.002811,girl
212076,1963,Anita,0.002751,girl
212077,1963,Sherri,0.002748,girl
212078,1963,Gina,0.002685,girl
212079,1963,Anne,0.002683,girl
212080,1963,Beverly,0.002658,girl
212081,1963,Carla,0.002649,girl
212082,1963,Joyce,0.002629,girl
212083,1963,Bonnie,0.002628,girl
212084,1963,Darlene,0.002595,girl
212085,1963,Penny,0.002581,girl
212086,1963,Katherine,0.00258,girl
212087,1963,Dana,0.002537,girl
212088,1963,Andrea,0.002518,girl
212089,1963,Martha,0.002455,girl
212090,1963,Judith,0.002383,girl
212091,1963,Regina,0.002369,girl
212092,1963,Kathryn,0.002366,girl
212093,1963,Sarah,0.002303,girl
212094,1963,Joan,0.002292,girl
212095,1963,Gloria,0.002282,girl
212096,1963,Jean,0.002255,girl
212097,1963,Colleen,0.002236,girl
212098,1963,Shirley,0.002206,girl
212099,1963,Vicki,0.002195,girl
212100,1963,Melanie,0.002146,girl
212101,1963,Anna,0.002136,girl
212102,1963,Virginia,0.002118,girl
212103,1963,Betty,0.00209,girl
212104,1963,Peggy,0.002065,girl
212105,1963,Gail,0.002065,girl
212106,1963,Christina,0.002021,girl
212107,1963,Maureen,0.002016,girl
212108,1963,Marie,0.002014,girl
212109,1963,Monica,0.002011,girl
212110,1963,Tamara,0.002003,girl
212111,1963,Ellen,0.001984,girl
212112,1963,Ruth,0.001945,girl
212113,1963,Joanne,0.001939,girl
212114,1963,Rita,0.001915,girl
212115,1963,Dorothy,0.001908,girl
212116,1963,Shelly,0.001906,girl
212117,1963,Tracey,0.001863,girl
212118,1963,Rose,0.001862,girl
212119,1963,Vickie,0.001828,girl
212120,1963,Melinda,0.001798,girl
212121,1963,Julia,0.001797,girl
212122,1963,Terry,0.001772,girl
212123,1963,Helen,0.00168,girl
212124,1963,Marilyn,0.001666,girl
212125,1963,Becky,0.001662,girl
212126,1963,Stacey,0.00166,girl
212127,1963,Sylvia,0.001651,girl
212128,1963,Stacy,0.001641,girl
212129,1963,Phyllis,0.001632,girl
212130,1963,Victoria,0.00163,girl
212131,1963,Holly,0.001576,girl
212132,1963,Deanna,0.001572,girl
212133,1963,Elaine,0.001572,girl
212134,1963,Sheryl,0.001562,girl
212135,1963,Sheri,0.001557,girl
212136,1963,Yvonne,0.001544,girl
212137,1963,Alice,0.001543,girl
212138,1963,Veronica,0.001516,girl
212139,1963,Eileen,0.001479,girl
212140,1963,Heidi,0.001479,girl
212141,1963,Jackie,0.001418,girl
212142,1963,Carrie,0.001417,girl
212143,1963,Jeanne,0.001411,girl
212144,1963,Sandy,0.001409,girl
212145,1963,Frances,0.001383,girl
212146,1963,Sally,0.001382,girl
212147,1963,Shelley,0.001375,girl
212148,1963,Charlene,0.001374,girl
212149,1963,Belinda,0.00135,girl
212150,1963,Joann,0.001337,girl
212151,1963,Toni,0.001317,girl
212152,1963,Charlotte,0.001306,girl
212153,1963,Sue,0.001305,girl
212154,1963,Lorraine,0.001303,girl
212155,1963,Crystal,0.001299,girl
212156,1963,Yolanda,0.001299,girl
212157,1963,Jeanette,0.001292,girl
212158,1963,Evelyn,0.00129,girl
212159,1963,Jamie,0.001283,girl
212160,1963,Loretta,0.00126,girl
212161,1963,Sara,0.001251,girl
212162,1963,Norma,0.001239,girl
212163,1963,Shari,0.001234,girl
212164,1963,Darla,0.001202,girl
212165,1963,Pam,0.001201,girl
212166,1963,Tonya,0.00119,girl
212167,1963,Carmen,0.00118,girl
212168,1963,Roberta,0.001166,girl
212169,1963,Yvette,0.001149,girl
212170,1963,Gwendolyn,0.001136,girl
212171,1963,Tammie,0.001127,girl
212172,1963,Alicia,0.001115,girl
212173,1963,Lynne,0.001108,girl
212174,1963,April,0.001105,girl
212175,1963,Jo,0.001103,girl
212176,1963,Patty,0.001103,girl
212177,1963,Joy,0.001097,girl
212178,1963,Rachel,0.001096,girl
212179,1963,Marcia,0.001083,girl
212180,1963,Doris,0.00107,girl
212181,1963,Melody,0.001051,girl
212182,1963,Heather,0.001049,girl
212183,1963,Tami,0.001046,girl
212184,1963,Shelia,0.001037,girl
212185,1963,Shannon,0.001032,girl
212186,1963,Glenda,0.001031,girl
212187,1963,Vanessa,0.001023,girl
212188,1963,Karla,0.001011,girl
212189,1963,Natalie,0.001002,girl
212190,1963,Marsha,0.000982,girl
212191,1963,Teri,0.000976,girl
212192,1963,Vicky,0.000974,girl
212193,1963,Sonya,0.000964,girl
212194,1963,Juanita,0.000962,girl
212195,1963,Jodi,0.000956,girl
212196,1963,Dianne,0.000954,girl
212197,1963,Tanya,0.000929,girl
212198,1963,Audrey,0.000906,girl
212199,1963,Doreen,0.000905,girl
212200,1963,Irene,0.000884,girl
212201,1963,Patti,0.000882,girl
212202,1963,Vivian,0.00088,girl
212203,1963,Kristine,0.000878,girl
212204,1963,Rosemary,0.000872,girl
212205,1963,Jody,0.000868,girl
212206,1963,Robyn,0.000853,girl
212207,1963,Caroline,0.000851,girl
212208,1963,Felicia,0.000836,girl
212209,1963,Ronda,0.000829,girl
212210,1963,Cassandra,0.000829,girl
212211,1963,Kay,0.000808,girl
212212,1963,Lora,0.000804,girl
212213,1963,Lynda,0.0008,girl
212214,1963,Constance,0.000796,girl
212215,1963,Lois,0.000795,girl
212216,1963,Kristin,0.000795,girl
212217,1963,Jan,0.000786,girl
212218,1963,Marlene,0.000782,girl
212219,1963,Roxanne,0.000768,girl
212220,1963,Rosa,0.000761,girl
212221,1963,Dianna,0.000759,girl
212222,1963,Sherrie,0.000751,girl
212223,1963,Kelley,0.000746,girl
212224,1963,Lee,0.000744,girl
212225,1963,Marianne,0.000738,girl
212226,1963,Eva,0.000733,girl
212227,1963,Bridget,0.000729,girl
212228,1963,Ramona,0.000723,girl
212229,1963,Allison,0.00072,girl
212230,1963,Chris,0.000717,girl
212231,1963,Kristi,0.000714,girl
212232,1963,Kimberley,0.000711,girl
212233,1963,Alison,0.000699,girl
212234,1963,Kelli,0.000695,girl
212235,1963,Ruby,0.000694,girl
212236,1963,Angie,0.000692,girl
212237,1963,June,0.000687,girl
212238,1963,Louise,0.000664,girl
212239,1963,Jana,0.000659,girl
212240,1963,Lorie,0.000657,girl
212241,1963,Jenny,0.000657,girl
212242,1963,Traci,0.000655,girl
212243,1963,Leah,0.000653,girl
212244,1963,Arlene,0.000652,girl
212245,1963,Lydia,0.000649,girl
212246,1963,Marjorie,0.000645,girl
212247,1963,Nina,0.000641,girl
212248,1963,Grace,0.000641,girl
212249,1963,Lauren,0.000634,girl
212250,1963,Lynette,0.000629,girl
212251,1963,Priscilla,0.000627,girl
212252,1963,Ginger,0.000616,girl
212253,1963,Christy,0.000608,girl
212254,1963,Erin,0.000604,girl
212255,1963,Cheri,0.000588,girl
212256,1963,Sonia,0.000587,girl
212257,1963,Kerry,0.000586,girl
212258,1963,Lillian,0.000585,girl
212259,1963,Carole,0.000579,girl
212260,1963,Janine,0.000571,girl
212261,1963,Tara,0.000568,girl
212262,1963,Esther,0.000565,girl
212263,1963,Kellie,0.000564,girl
212264,1963,Annie,0.000564,girl
212265,1963,Jessica,0.000564,girl
212266,1963,Debora,0.000562,girl
212267,1963,Dolores,0.000561,girl
212268,1963,Emily,0.000557,girl
212269,1963,Gayle,0.000557,girl
212270,1963,Maryann,0.000556,girl
212271,1963,Jacquelyn,0.00055,girl
212272,1963,Joni,0.000548,girl
212273,1963,Marla,0.000547,girl
212274,1963,Kari,0.000545,girl
212275,1963,Katrina,0.000542,girl
212276,1963,Betsy,0.000542,girl
212277,1963,Nora,0.000537,girl
212278,1963,Geraldine,0.000534,girl
212279,1963,Antoinette,0.000531,girl
212280,1963,Josephine,0.00053,girl
212281,1963,Margie,0.000524,girl
212282,1963,Pauline,0.000519,girl
212283,1963,Amanda,0.000519,girl
212284,1963,Bernadette,0.000515,girl
212285,1963,Lorrie,0.000513,girl
212286,1963,Tracie,0.000511,girl
212287,1963,Kristen,0.000511,girl
212288,1963,Shawn,0.000511,girl
212289,1963,Mona,0.000508,girl
212290,1963,Claudia,0.000504,girl
212291,1963,Edith,0.000503,girl
212292,1963,Delores,0.000502,girl
212293,1963,Sonja,0.000501,girl
212294,1963,Dina,0.0005,girl
212295,1963,Leigh,0.000494,girl
212296,1963,Susie,0.000491,girl
212297,1963,Therese,0.000487,girl
212298,1963,Gretchen,0.000485,girl
212299,1963,Dena,0.000481,girl
212300,1963,Janie,0.000474,girl
212301,1963,Alisa,0.00047,girl
212302,1963,Daphne,0.000466,girl
212303,1963,Lucy,0.000466,girl
212304,1963,Nadine,0.000466,girl
212305,1963,Terrie,0.000466,girl
212306,1963,Georgia,0.000457,girl
212307,1963,Mildred,0.000454,girl
212308,1963,Miriam,0.000452,girl
212309,1963,Cherie,0.000451,girl
212310,1963,Karin,0.000449,girl
212311,1963,Patsy,0.000449,girl
212312,1963,Joanna,0.000446,girl
212313,1963,Sabrina,0.000444,girl
212314,1963,Rosemarie,0.000444,girl
212315,1963,Rochelle,0.000439,girl
212316,1963,Cecilia,0.000437,girl
212317,1963,Myra,0.000434,girl
212318,1963,Molly,0.000434,girl
212319,1963,Candace,0.000433,girl
212320,1963,Paulette,0.000432,girl
212321,1963,Marian,0.000429,girl
212322,1963,Edna,0.000429,girl
212323,1963,Trudy,0.000429,girl
212324,1963,Dora,0.000428,girl
212325,1963,Bonita,0.000418,girl
212326,1963,Cathleen,0.000413,girl
212327,1963,Rene,0.000412,girl
212328,1963,Desiree,0.000411,girl
212329,1963,Kara,0.000411,girl
212330,1963,Lana,0.000411,girl
212331,1963,Francine,0.000407,girl
212332,1963,Jeannette,0.000403,girl
212333,1963,Leticia,0.000403,girl
212334,1963,Faith,0.000399,girl
212335,1963,Bobbie,0.000398,girl
212336,1963,Celeste,0.000396,girl
212337,1963,Patrice,0.000392,girl
212338,1963,Kristina,0.00039,girl
212339,1963,Monique,0.000388,girl
212340,1963,Candy,0.000385,girl
212341,1963,Irma,0.000385,girl
212342,1963,Ana,0.000384,girl
212343,1963,Trina,0.000382,girl
212344,1963,Clara,0.000377,girl
212345,1963,Jayne,0.000376,girl
212346,1963,Nanette,0.000375,girl
212347,1963,Kristy,0.000373,girl
212348,1963,Marion,0.000372,girl
212349,1963,Kris,0.000369,girl
212350,1963,Lesa,0.000366,girl
212351,1963,Emma,0.000366,girl
212352,1963,Thelma,0.000364,girl
212353,1963,Elisa,0.000361,girl
212354,1963,Laurel,0.00036,girl
212355,1963,Beatrice,0.000359,girl
212356,1963,Jeannie,0.000356,girl
212357,1963,Vera,0.000355,girl
212358,1963,Bernice,0.000353,girl
212359,1963,Angelia,0.000349,girl
212360,1963,Naomi,0.000348,girl
212361,1963,Gladys,0.000346,girl
212362,1963,Marcella,0.000345,girl
212363,1963,Adrienne,0.000344,girl
212364,1963,Danielle,0.000344,girl
212365,1963,Jodie,0.000344,girl
212366,1963,Leanne,0.000344,girl
212367,1963,Cara,0.000343,girl
212368,1963,Lucinda,0.000341,girl
212369,1963,Zina,0.000341,girl
212370,1963,Claire,0.00034,girl
212371,1963,Deirdre,0.00034,girl
212372,1963,Jennie,0.000339,girl
212373,1963,Gwen,0.000338,girl
212374,1963,Alma,0.000337,girl
212375,1963,Eleanor,0.000336,girl
212376,1963,Janis,0.000334,girl
212377,1963,Tammi,0.000334,girl
212378,1963,Billie,0.000332,girl
212379,1963,Kerri,0.000331,girl
212380,1963,Nicole,0.000328,girl
212381,1963,Jeanine,0.000323,girl
212382,1963,Leann,0.00032,girl
212383,1963,Lauri,0.000317,girl
212384,1963,Ida,0.000314,girl
212385,1963,Susanne,0.000313,girl
212386,1963,Johnna,0.00031,girl
212387,1963,Suzette,0.000308,girl
212388,1963,Stacie,0.000307,girl
212389,1963,Marcy,0.000306,girl
212390,1963,Jeri,0.000304,girl
212391,1963,Kirsten,0.000301,girl
212392,1963,Sondra,0.0003,girl
212393,1963,Ella,0.000299,girl
212394,1963,Hope,0.000295,girl
212395,1963,Tamera,0.000294,girl
212396,1963,Rosie,0.000292,girl
212397,1963,Erica,0.000291,girl
212398,1963,Florence,0.000291,girl
212399,1963,Dee,0.00029,girl
212400,1963,Bertha,0.000289,girl
212401,1963,Polly,0.000288,girl
212402,1963,Lorri,0.000284,girl
212403,1963,Mindy,0.000282,girl
212404,1963,Valarie,0.000282,girl
212405,1963,Christie,0.00028,girl
212406,1963,Wilma,0.000279,girl
212407,1963,Iris,0.000278,girl
212408,1963,Deana,0.000277,girl
212409,1963,Noreen,0.000277,girl
212410,1963,Rosalind,0.000275,girl
212411,1963,Katie,0.000274,girl
212412,1963,Deidre,0.000273,girl
212413,1963,Stella,0.000273,girl
212414,1963,Janette,0.000271,girl
212415,1963,Karyn,0.000271,girl
212416,1963,Della,0.00027,girl
212417,1963,Jeannine,0.00027,girl
212418,1963,Jolene,0.000269,girl
212419,1963,Krista,0.000266,girl
212420,1963,Margarita,0.000266,girl
212421,1963,Ladonna,0.000265,girl
212422,1963,Deanne,0.000264,girl
212423,1963,Darcy,0.000264,girl
212424,1963,Sophia,0.000264,girl
212425,1963,Ethel,0.000263,girl
212426,1963,Jerri,0.000259,girl
212427,1963,Lena,0.000259,girl
212428,1963,Madeline,0.000258,girl
212429,1963,Paige,0.000257,girl
212430,1963,Corinne,0.000256,girl
212431,1963,Tamra,0.000255,girl
212432,1963,Amelia,0.000253,girl
212433,1963,Lucille,0.000251,girl
212434,1963,Maxine,0.000251,girl
212435,1963,Olga,0.00025,girl
212436,1963,Lynnette,0.000249,girl
212437,1963,Colette,0.000248,girl
212438,1963,Camille,0.000245,girl
212439,1963,Elena,0.000244,girl
212440,1963,Lorna,0.000244,girl
212441,1963,Rena,0.000243,girl
212442,1963,Marybeth,0.000242,girl
212443,1963,Tricia,0.000241,girl
212444,1963,Faye,0.00024,girl
212445,1963,Cecelia,0.000236,girl
212446,1963,Elisabeth,0.000234,girl
212447,1963,Ingrid,0.000234,girl
212448,1963,Leona,0.000232,girl
212449,1963,Rosalie,0.000231,girl
212450,1963,Gena,0.000231,girl
212451,1963,Shawna,0.000231,girl
212452,1963,Bridgette,0.00023,girl
212453,1963,Luann,0.00023,girl
212454,1963,Annmarie,0.000229,girl
212455,1963,Alesia,0.000229,girl
212456,1963,Kimberlee,0.000227,girl
212457,1963,Lea,0.000226,girl
212458,1963,Celia,0.000225,girl
212459,1963,Christi,0.000225,girl
212460,1963,Olivia,0.000225,girl
212461,1963,Danette,0.000224,girl
212462,1963,Janelle,0.000222,girl
212463,1963,Delia,0.00022,girl
212464,1963,Margo,0.000219,girl
212465,1963,Debby,0.000218,girl
212466,1963,Lolita,0.000218,girl
212467,1963,Megan,0.000218,girl
212468,1963,Guadalupe,0.000217,girl
212469,1963,Liz,0.000212,girl
212470,1963,Felecia,0.000212,girl
212471,1963,Hazel,0.000212,girl
212472,1963,Maura,0.00021,girl
212473,1963,Coleen,0.000209,girl
212474,1963,Julianne,0.000209,girl
212475,1963,Kendra,0.000207,girl
212476,1963,Angel,0.000206,girl
212477,1963,Willie,0.000205,girl
212478,1963,Velma,0.000204,girl
212479,1963,Laverne,0.000204,girl
212480,1963,Trisha,0.000203,girl
212481,1963,Amber,0.000202,girl
212482,1963,Jessie,0.000202,girl
212483,1963,Robbin,0.000202,girl
212484,1963,Mitzi,0.000201,girl
212485,1963,Cora,0.000201,girl
212486,1963,Tonia,0.0002,girl
212487,1963,Benita,0.0002,girl
212488,1963,Johanna,0.000199,girl
212489,1963,Robbie,0.000199,girl
212490,1963,Daisy,0.000197,girl
212491,1963,Lillie,0.000197,girl
212492,1963,Deann,0.000195,girl
212493,1963,Deena,0.000193,girl
212494,1963,Marguerite,0.000193,girl
212495,1963,Hilda,0.000192,girl
212496,1963,Lou,0.000192,girl
212497,1963,Gay,0.000191,girl
212498,1963,Isabel,0.000191,girl
212499,1963,Lenora,0.000191,girl
212500,1963,Michael,0.00019,girl
212501,1963,Rachelle,0.000189,girl
212502,1963,Elise,0.000188,girl
212503,1963,Marta,0.000187,girl
212504,1963,Kathi,0.000186,girl
212505,1963,Shelby,0.000186,girl
212506,1963,Roseann,0.000186,girl
212507,1963,Saundra,0.000186,girl
212508,1963,Dale,0.000185,girl
212509,1963,Helene,0.000185,girl
212510,1963,Marcie,0.000182,girl
212511,1963,Eugenia,0.000182,girl
212512,1963,Shelli,0.000181,girl
212513,1963,Verna,0.00018,girl
212514,1963,Tamela,0.000179,girl
212515,1963,Gayla,0.000178,girl
212516,1963,Maryellen,0.000178,girl
212517,1963,Lesley,0.000177,girl
212518,1963,Harriet,0.000176,girl
212519,1963,Judi,0.000176,girl
212520,1963,Kristie,0.000176,girl
212521,1963,Dixie,0.000175,girl
212522,1963,Ernestine,0.000175,girl
212523,1963,Bobbi,0.000174,girl
212524,1963,Misty,0.000174,girl
212525,1963,Randi,0.000174,girl
212526,1963,Geneva,0.000172,girl
212527,1963,Leeann,0.00017,girl
212528,1963,Malinda,0.00017,girl
212529,1963,Shellie,0.00017,girl
212530,1963,Bethany,0.000168,girl
212531,1963,Lourdes,0.000167,girl
212532,1963,Sandi,0.000167,girl
212533,1963,Mari,0.000166,girl
212534,1963,Lola,0.000165,girl
212535,1963,Denice,0.000164,girl
212536,1963,Lorena,0.000164,girl
212537,1963,Gale,0.000163,girl
212538,1963,Luz,0.000162,girl
212539,1963,Nannette,0.000162,girl
212540,1963,Penelope,0.000161,girl
212541,1963,Agnes,0.00016,girl
212542,1963,Jeanie,0.00016,girl
212543,1963,Shauna,0.000159,girl
212544,1963,Allyson,0.000159,girl
212545,1963,Freda,0.000159,girl
212546,1963,Renae,0.000158,girl
212547,1963,James,0.000157,girl
212548,1963,Pat,0.000156,girl
212549,1963,Geri,0.000156,girl
212550,1963,Luanne,0.000156,girl
212551,1963,Rosalyn,0.000155,girl
212552,1963,Justine,0.000155,girl
212553,1963,Marisa,0.000155,girl
212554,1963,Rae,0.000155,girl
212555,1963,Jacquline,0.000154,girl
212556,1963,Katharine,0.000154,girl
212557,1963,Myrna,0.000154,girl
212558,1963,Marci,0.000154,girl
212559,1963,Viola,0.000154,girl
212560,1963,Wendi,0.000154,girl
212561,1963,Erika,0.000152,girl
212562,1963,Ada,0.000152,girl
212563,1963,Eunice,0.000152,girl
212564,1963,Keri,0.000152,girl
212565,1963,Marina,0.000152,girl
212566,1963,Elsie,0.000151,girl
212567,1963,Leisa,0.000151,girl
212568,1963,Danita,0.00015,girl
212569,1963,Mattie,0.000149,girl
212570,1963,Rosanne,0.000149,girl
212571,1963,Caryn,0.000148,girl
212572,1963,Flora,0.000148,girl
212573,1963,Jenifer,0.000148,girl
212574,1963,Bessie,0.000147,girl
212575,1963,Cindi,0.000147,girl
212576,1963,Maryanne,0.000146,girl
212577,1963,Genevieve,0.000146,girl
212578,1963,Eve,0.000145,girl
212579,1963,Staci,0.000145,girl
212580,1963,Bridgett,0.000145,girl
212581,1963,Deloris,0.000145,girl
212582,1963,Greta,0.000144,girl
212583,1963,Clare,0.000144,girl
212584,1963,Claudette,0.000144,girl
212585,1963,Janna,0.000144,girl
212586,1963,Pearl,0.000144,girl
212587,1963,Blanca,0.000143,girl
212588,1963,Elsa,0.000143,girl
212589,1963,Deidra,0.000143,girl
212590,1963,Edwina,0.000143,girl
212591,1963,Frankie,0.000142,girl
212592,1963,Johnnie,0.000142,girl
212593,1963,Kathie,0.000142,girl
212594,1963,Angelina,0.00014,girl
212595,1963,Glynis,0.00014,girl
212596,1963,Laureen,0.000139,girl
212597,1963,Nikki,0.000139,girl
212598,1963,Pamala,0.000139,girl
212599,1963,Sharron,0.000139,girl
212600,1963,Charmaine,0.000138,girl
212601,1963,Diann,0.000138,girl
212602,1963,Ava,0.000137,girl
