designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 4421573074938038784,4421573074938038784,229.60229145981657,2.093438340646695,,,,,19.428493,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573143657665792,4421573143657665792,229.5923143261385,2.0968962321117015,-0.39927344015474475,4.458087613360716,-9.30282361406985,0.9329975,19.393063,0.6326313,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572044144887040,4421572044144887040,229.6402104916056,2.0669745517900058,,,,,17.790644,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572765702371456,4421572765702371456,229.61866042594778,2.0563564559245084,,,,,18.907192,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572868782702080,4421572868782702080,229.61393660150813,2.0844555251206573,,,,,18.561943,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572039853650048,4421572039853650048,229.64006710441453,2.0616322535887024,0.04239233146558023,4.2240240724911144,-10.080585718520009,1.0570041,15.613259,0.12668514,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,14202.17,4.4746,-0.3938,7201.996,0.4604,0.4491,0.2409
Gaia DR3 4421572834421840256,4421572834421840256,229.6099093132695,2.0736090308336625,,,,,18.345203,0.6529255,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572044144925824,4421572044144925824,229.6346116542835,2.0652318448002935,,,,,18.302105,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572112864093312,4421572112864093312,229.66301869100104,2.0669824723487236,,,,,19.242188,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572039853648512,4421572039853648512,229.6394574526927,2.0634844251532813,0.5312126213766557,5.788876714592419,-10.209071812059282,3.5235045,16.607935,0.9104004,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421478173341312640,4421478173341312640,229.61139770894232,2.0487074563598133,,,,,19.37926,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572009790524160,4421572009790524160,229.62205927865676,2.0539343532448138,,,,,19.389425,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573074938026880,4421573074938026880,229.60409925895343,2.0937195208833725,,,,,19.4638,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572937498482816,4421572937498482816,229.65043468128943,2.0897353861557924,0.2532139194664921,4.267864902772842,-10.442552185705221,1.35421,16.411333,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572181584108288,4421572181584108288,229.65941280881898,2.085183711740024,,,,,18.097485,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572147229975808,4421572147229975808,229.6399778001041,2.07079841933294,,,,,17.649181,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571769266381952,4421571769266381952,229.65456929512865,2.041066365589823,0.4201586294914451,3.772351291261561,-10.722771120861188,0.962033,19.758934,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572971861466496,4421572971861466496,229.6195676225007,2.0931732717289235,,,,,18.213373,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572937503883648,4421572937503883648,229.646591441044,2.0866188311487686,,,,,17.603428,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573659053779456,4421573659053779456,229.62321627624644,2.1193317475592734,,,,,19.653688,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573349818163328,4421573349818163328,229.6648235784588,2.1042191710480687,,,,,19.280222,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572868781571072,4421572868781571072,229.61265271895445,2.0721696551626567,,,,,19.287533,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572868779223680,4421572868779223680,229.61055486733812,2.0773377770575845,-0.4730744193073914,3.5936755045583872,-10.049686193837756,1.3956091,17.80558,0.99702454,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421572147224035200,4421572147224035200,229.654398167931,2.071596650503052,0.19207418480553531,3.7402152532020785,-10.543653391746306,1.2406408,17.15526,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572903138566144,4421572903138566144,229.64140136647885,2.083749828207049,2.7634070119650045,7.952905187587344,-7.927760244854165,3.6210296,15.202536,0.8853569,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421573242444569728,4421573242444569728,229.5986221790716,2.108358134280729,0.1893397412435022,4.477027059519677,-9.706835731059853,1.0620158,17.799944,0.75226974,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5964.568,4.719,-4.1132,2477.4905,0.1575,0.1342,0.0742
Gaia DR3 4421572181583744128,4421572181583744128,229.65897414405083,2.0728123131013407,0.5240489138213515,4.3254372336913525,-10.325062678848745,1.5528163,17.78597,0.7729111,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421571734906633088,4421571734906633088,229.64688103340302,2.034762883919853,,,,,19.897419,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572044144919936,4421572044144919936,229.63029311451868,2.0623984530509394,-2.777600487779958,17.58536693628656,-28.65787249697444,2.1999342,18.11713,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572971858335360,4421572971858335360,229.62943693740792,2.0837693918887017,,,,,17.486135,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573349819970688,4421573349819970688,229.6689449975554,2.0994680050921835,,,,,19.493662,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572834419487872,4421572834419487872,229.59954660887715,2.070091733380471,,,,,18.963482,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572078509349888,4421572078509349888,229.66437812425997,2.064687097004199,,,,,19.335953,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573349817515008,4421573349817515008,229.67756340606638,2.1090417058968765,0.2209591275654855,4.0029581105275955,-9.118626521869462,1.0339997,18.497143,0.6515827,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5993.0376,4.7039,-3.931,3764.468,0.0044,0.0038,0.0021
Gaia DR3 4421571941065175168,4421571941065175168,229.6436983168399,2.042406771414225,0.18054862446975933,5.7965313719295475,-10.46931188880375,1.243545,18.721514,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573384180163456,4421573384180163456,229.6392156627233,2.1079565832842784,,,,,18.486515,0.58281136,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571868055015808,4421571868055015808,229.67409056426254,2.0572180995727276,0.24501973117273734,3.747562284532319,-10.233609854710062,1.2389092,16.803654,0.94096375,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5174.75,4.7623,-2.3258,1048.3848,0.0189,0.0154,0.0085
Gaia DR3 4421572834424679040,4421572834424679040,229.60945509144673,2.072718414604984,,,,,18.678127,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572112866118144,4421572112866118144,229.66401266127014,2.0740864264992105,0.18036220347155163,4.571451839726669,-9.608833667814023,0.91573936,18.5724,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572868784467200,4421572868784467200,229.61127604365092,2.076982802670852,,,,,18.958109,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572765702429824,4421572765702429824,229.60709929291207,2.0586692613629856,,,,,19.72507,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572834421848960,4421572834421848960,229.6081805021332,2.0737840686422437,,,,,18.846535,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573384177467392,4421573384177467392,229.6461734334045,2.105693535023913,,,,,18.7571,0.74275017,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571872349046656,4421571872349046656,229.6609374223837,2.0530798038320315,0.025322649610751313,3.5238802307653065,-9.326124468479335,1.1629747,18.820711,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573693413589248,4421573693413589248,229.63284007809452,2.129643506856633,-0.5053483023988955,3.5596259036289695,-10.088612901039124,1.6524715,18.569597,1.052145,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572800062084096,4421572800062084096,229.61613140195928,2.0711779014947447,,,,,17.358967,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573384178442752,4421573384178442752,229.6464724528889,2.111198698289009,,,,,18.919737,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572903138548352,4421572903138548352,229.63774304482018,2.087768990781008,,,,,17.16237,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573311163988608,4421573311163988608,229.65097006462514,2.0956907400599696,-0.32983293738031155,4.0446812610976455,-9.939784626851681,3.2698753,15.130091,0.2992735,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421571941065136384,4421571941065136384,229.64184307526745,2.038318411066182,,,,,19.55825,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573178020794112,4421573178020794112,229.6221701285552,2.096612045464709,,,,,18.135103,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573590334268032,4421573590334268032,229.632367786717,2.122836924631519,-0.1870897241283818,4.212040464713322,-9.669093618247722,1.0627874,17.156488,0.98363686,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5320.952,4.736,-2.4124,1353.581,0.0188,0.0155,0.0085
Gaia DR3 4421571941065174784,4421571941065174784,229.64293505528119,2.042667488891595,,,,,20.091024,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571906705439360,4421571906705439360,229.67649845567396,2.0625192643628223,0.04681437100566489,3.7779197298990783,-10.553341327105153,1.1154848,18.624052,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572559543719168,4421572559543719168,229.66078394301667,2.0892911536569567,,,,,18.22747,0.8126831,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421479199840235904,4421479199840235904,229.59067766688887,2.0707487396049293,0.07287499763327673,4.042789189808557,-9.019149233826665,1.1454443,17.916754,0.77163506,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421572795767868160,4421572795767868160,229.62617900963957,2.063166312888907,0.0971140754174693,4.1838878034492675,-9.968008743364908,1.1070939,17.11447,0.90062714,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421478104619763200,4421478104619763200,229.63092412648848,2.0333531885427103,,,,,19.883236,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572800063044352,4421572800063044352,229.62183266928312,2.0759214877019168,,,,,18.58377,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571872350451968,4421571872350451968,229.66769132891812,2.049003208579397,-2.6935661508110345,3.9586606890614524,-10.01009675049781,0.9573606,19.58781,0.7179909,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571734906670208,4421571734906670208,229.63842335986686,2.0336941054205604,-0.12964286517122411,3.5925084492561945,-9.802147178909031,0.98594075,19.05253,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573040578292736,4421573040578292736,229.59001355324438,2.085153133938988,0.5480270615854029,4.425920384057116,-10.212591273569478,1.0575758,18.777557,0.72250366,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572044144815872,4421572044144815872,229.63998864890794,2.062116112177766,,,,,18.696133,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573208084845184,4421573208084845184,229.62731153836205,2.1146544580154476,0.066631738012037,4.212569641761169,-9.903213576029792,1.021932,14.852411,1.1083031,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5006.112,2.431,-1.5071,6305.383,0.2158,0.1735,0.0944
Gaia DR3 4421572800059499904,4421572800059499904,229.62526005698393,2.072780715187917,,,,,18.110415,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572559543688704,4421572559543688704,229.6642995964243,2.09275880838857,,,,,18.402645,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572181588815744,4421572181588815744,229.65679510873704,2.0872018429995856,,,,,17.920586,0.88892555,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421478104620268544,4421478104620268544,229.6265558621259,2.038641569100323,-0.19907786338016958,3.9833297885180183,-8.980011419691944,1.0967139,18.317118,0.7185726,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,6088.0933,4.7042,-4.0456,3661.3586,0.0048,0.0041,0.0023
Gaia DR3 4421573349818143744,4421573349818143744,229.67740672688566,2.1074571526928296,-0.15749920152745897,4.016219346144108,-9.560652723853087,0.98861647,19.010078,0.82808685,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572593903907200,4421572593903907200,229.67615232179347,2.1005263907797542,,,,,20.147102,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573006218244608,4421573006218244608,229.6398226184968,2.09873950554657,0.23358396177908533,4.656349442638164,-9.248117779438507,1.646551,17.47396,0.85321903,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421572800059613184,4421572800059613184,229.62496659438727,2.0794870118794826,,,,,17.782766,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572834421878912,4421572834421878912,229.6045812734195,2.0700341468711394,,,,,18.650227,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573006218103424,4421573006218103424,229.63705890009166,2.090691325937297,0.5315526999651876,3.895563426982136,-9.455742868542718,2.087894,15.9385605,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421573006218299776,4421573006218299776,229.63241657664904,2.097534572348814,,,,,17.628538,0.7335205,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572009785094528,4421572009785094528,229.62826485014807,2.0559972957032384,0.10048246506714481,3.942621233229486,-9.597978581617541,1.1702951,14.924077,0.7507944,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421572971858529280,4421572971858529280,229.62503632576042,2.090344434251001,-0.2697240053118914,5.566415303879342,-10.27546046426664,1.4650425,17.70727,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573659056139520,4421573659056139520,229.62559336950602,2.1203110159047127,,,,,19.947874,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571734906673920,4421571734906673920,229.6451623806035,2.0386643623191367,,,,,19.540531,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421478173339324416,4421478173339324416,229.6127995887462,2.039576448091475,0.5954962796779169,3.952282949644892,-10.720431848045362,1.0722643,18.893026,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572593903322240,4421572593903322240,229.67579469851833,2.1010239034165332,-0.2425419823285914,5.2968045256495095,-10.68386664439043,1.1552687,18.57821,0.82886314,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5886.5938,4.7267,-3.0332,3612.5383,0.004,0.0034,0.0019
Gaia DR3 4421571975424951040,4421571975424951040,229.65094902874813,2.049978842511984,2.958612561696489,4.9429450868515605,-8.110063585893311,2.0244117,18.566372,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572903138468608,4421572903138468608,229.63804974215097,2.074221029997785,,,,,17.660763,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572971858526336,4421572971858526336,229.62667161991934,2.0935050782683593,,,,,18.605383,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421478929254036096,4421478929254036096,229.59865940774904,2.052509055788584,0.8195925772520963,4.2896617665342065,-8.779720926143805,1.0608414,19.438272,0.76462936,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571872350439168,4421571872350439168,229.67102685688738,2.045842247575775,,,,,19.675022,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572078508911872,4421572078508911872,229.66163681102762,2.057479664038848,,,,,19.285288,0.99446106,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572937500877184,4421572937500877184,229.65268722117005,2.093074381678374,,,,,18.656635,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571769268692096,4421571769268692096,229.65943654877185,2.0481041914789424,-2.177261502509264,4.637162647304022,-11.059029916089283,1.1253054,19.774694,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572868781531904,4421572868781531904,229.61806295672264,2.078162062740749,,,,,18.950356,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572903144161408,4421572903144161408,229.63157457900056,2.0826847422792514,,,,,18.427946,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572765699454336,4421572765699454336,229.62108328543408,2.0580139048728214,0.05212827117891729,5.143708078350364,-10.250139669636393,1.2683876,17.659794,0.8293171,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421571872349021312,4421571872349021312,229.66951357279032,2.0524514178321116,0.19427446004984272,3.4802961244401494,-10.190360209845222,1.3237416,18.23816,0.3633194,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421572971859648896,4421572971859648896,229.6193946080084,2.0896754866842975,0.2410444079698719,3.7988400862361136,-9.635937252719176,1.0110078,18.014198,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573659053808640,4421573659053808640,229.63269207111233,2.1268555620826852,,,,,19.16316,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573006218277376,4421573006218277376,229.63656060787116,2.099994068855482,,,,,18.01213,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572903142743168,4421572903142743168,229.64217836216685,2.083349268587283,-0.3650089268317709,3.680949489026596,-8.838081323921509,6.296711,12.217342,1.2222672,,NOT_AVAILABLE,0,true,true,false,false,false,false,true,6366.15,2.4304,-0.271,3432.6707,1.725,1.4042,0.7611
Gaia DR3 4421573212376943232,4421573212376943232,229.62314698736125,2.1035179355854345,,,,,17.93426,0.6798649,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572078504251520,4421572078504251520,229.65925716188977,2.058501053337505,,,,,18.989454,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421478997973657344,4421478997973657344,229.5990501999982,2.064783208640943,,,,,19.54005,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571769269849856,4421571769269849856,229.6608500434088,2.039672498889833,,,,,19.782984,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572490826510720,4421572490826510720,229.67989526309174,2.084436605098377,,,,,19.484179,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573242444569344,4421573242444569344,229.59780099719825,2.1058376302588973,0.1149322439416474,4.12660566692932,-9.882660995447338,1.0134436,15.242387,0.071798325,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,9351.838,3.4425,-0.7368,14262.614,0.1436,0.1376,0.0733
Gaia DR3 4421573418535130112,4421573418535130112,229.6599453233803,2.112279203867524,0.4809124140923166,4.205543382027012,-9.460787121569336,1.0079024,18.275057,0.8262558,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572834421839232,4421572834421839232,229.61033275728337,2.073068371135729,0.14956450885466943,5.571645934272924,-12.411220338933981,1.1170275,18.188486,0.6825218,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421572765699718528,4421572765699718528,229.61698866757231,2.0636921504665313,0.977864884609169,1.560118741707443,-5.9003431704432145,1.2520745,18.239754,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573315461090304,4421573315461090304,229.65303759031033,2.099691716788307,,,,,18.869741,0.80755806,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572903142800384,4421572903142800384,229.63658941749313,2.0740109751720883,,,,,17.567848,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573143657664512,4421573143657664512,229.59398157337571,2.0985549223639755,,,,,19.96832,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573315455635968,4421573315455635968,229.65668755787658,2.0961389384644886,,,,,18.81752,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421478104619791360,4421478104619791360,229.62748677925075,2.0368391733738744,-1.2444896265600218,-1.734463442137695,-11.734170573143189,1.9226023,19.055876,0.591156,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573349817597952,4421573349817597952,229.66689319555925,2.108483804737632,0.6229995156660727,3.3811383910507335,-10.540971713770956,1.063151,18.471497,0.7393513,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573590334076160,4421573590334076160,229.6337060671684,2.1106037101516892,,,,,19.5844,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421478929254207872,4421478929254207872,229.59982911372487,2.0519173822072094,,,,,20.228098,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571975425074944,4421571975425074944,229.64628425611505,2.0527598444917734,,,,,18.310207,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573006218185472,4421573006218185472,229.63498633499202,2.092979897570097,5.934562305565122,9.72029399631699,-10.361989093382608,3.3969557,17.64008,0.7357645,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571906705404032,4421571906705404032,229.6779049265872,2.061540880050335,,,,,19.080278,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573040580352640,4421573040580352640,229.591330925369,2.0768687664328347,,,,,20.191902,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572593904455296,4421572593904455296,229.6812436972808,2.101408492263919,1.347584359058721,-0.8192375767469098,-1.976178942005284,1.1801894,19.314169,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572490826831232,4421572490826831232,229.68376696085312,2.0802236621499537,0.22048069382385013,3.231699611737405,-8.504182118339262,1.671067,18.041544,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573212381556608,4421573212381556608,229.62600012192019,2.1079218559667727,,,,,18.903822,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572147224080128,4421572147224080128,229.6536763231128,2.073857943181164,,,,,17.899029,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573624693827200,4421573624693827200,229.6463317397623,2.11936305518291,0.9126202700286763,5.281166457089017,-9.942977532157684,1.0053102,18.787659,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572559543708032,4421572559543708032,229.6631667118995,2.089668119824521,,,,,18.52051,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573418535248512,4421573418535248512,229.66087560103765,2.1200591477395614,,,,,18.681854,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571941065431552,4421571941065431552,229.63623361470943,2.051578109035981,,,,,18.795961,0.6802082,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573590338626176,4421573590338626176,229.6302617907467,2.117417607847769,0.4398352406157462,3.2105266452540917,-10.793401765250417,1.8114028,18.329607,0.6484451,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573418536257792,4421573418536257792,229.6547309645871,2.116097980192213,-0.2595970314523742,1.890691460502401,-7.66877718251969,1.8025712,18.519026,0.6864891,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421478100328620288,4421478100328620288,229.62292928383914,2.037070867577012,-0.04784457503994408,3.796376655583262,-9.659277232636999,1.1539419,15.677712,0.0599823,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,12066.296,4.0798,-0.9974,9721.918,0.2743,0.2666,0.1425
Gaia DR3 4421572078507447936,4421572078507447936,229.66305834472345,2.062025017961803,,,,,19.484854,0.91627693,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573036286001024,4421573036286001024,229.58984064874355,2.0830570542362,0.523451527089463,4.191799478391834,-10.361559620619921,1.4044081,17.637697,0.8956375,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421573418537063680,4421573418537063680,229.664567059584,2.115498851608406,0.3777973459491088,4.53641595519068,-9.808111701488189,1.0781862,18.793709,1.1121769,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572834422163200,4421572834422163200,229.60522869994284,2.069351678709415,,,,,19.066166,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572005493871360,4421572005493871360,229.61703275070263,2.0530908724948795,,,,,19.532867,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
